@RELATION summer_products_rating_group_classification

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE units_sold NUMERIC
@ATTRIBUTE rating_count NUMERIC
@ATTRIBUTE rating_five_count NUMERIC
@ATTRIBUTE rating_four_count NUMERIC
@ATTRIBUTE rating_three_count NUMERIC
@ATTRIBUTE rating_two_count NUMERIC
@ATTRIBUTE rating_one_count NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE rating_group {low,medium,high}  % label

@DATA
12.0,11,5000,518,216.0,90.0,86.0,43.0,83.0,50,43,13127,4.12394301820675,medium
5.0,5,20000,7773,4220.0,1795.0,1098.0,351.0,309.0,9,38,10269,4.260005842827929,high
9.0,8,100,8,6.0,0.0,2.0,0.0,0.0,50,46,5988,3.945223780895124,high
8.0,59,100,114,55.0,30.0,16.0,6.0,7.0,40,18,231,3.7662337662337664,high
9.0,13,5000,1017,431.0,207.0,185.0,78.0,116.0,50,36,2359,4.058499364137346,medium
7.0,13,1000,54,25.0,8.0,10.0,4.0,7.0,50,41,36913,3.949421612981877,medium
7.0,6,100,11,4.0,2.0,2.0,0.0,3.0,50,21,8989,3.851930136833908,medium
15.0,13,1000,854,431.0,156.0,106.0,59.0,102.0,50,40,11354,3.893693852386824,medium
8.0,8,10000,1612,777.0,367.0,241.0,112.0,115.0,50,42,35262,3.939481594918042,medium
8.0,7,10,2,1.0,1.0,0.0,0.0,0.0,50,33,173992,4.326463285668306,high
16.0,108,10000,1524,905.0,313.0,169.0,63.0,74.0,50,40,90105,4.201298485100716,high
8.0,42,5000,1038,720.0,176.0,75.0,41.0,26.0,50,48,5781,4.274865940148763,high
9.0,8,5000,1052,572.0,221.0,123.0,46.0,90.0,50,33,16013,4.108849060138637,high
8.0,7,5000,830,523.0,147.0,87.0,32.0,41.0,50,36,9200,4.289673913043479,high
9.0,8,5000,1336,725.0,274.0,160.0,73.0,104.0,3,36,12933,4.044769195082347,high
11.0,10,5000,402,168.0,69.0,56.0,37.0,72.0,50,41,20037,3.880071867045965,medium
3.65,4,20000,4215,2184.0,717.0,605.0,271.0,438.0,50,81,4570,4.196498905908096,medium
4.67,4,100,82,18.0,11.0,21.0,7.0,25.0,5,25,7497,4.079365079365079,low
11.0,76,1000,474,270.0,106.0,57.0,21.0,20.0,50,43,33855,3.917353418992764,high
8.0,7,1000,64,19.0,13.0,16.0,7.0,9.0,1,36,942,3.475583864118896,medium
8.0,9,1000,117,77.0,14.0,11.0,5.0,10.0,50,41,23832,4.020434709634105,high
8.0,7,5000,983,394.0,182.0,172.0,92.0,143.0,4,139,4921,4.131070920544604,medium
12.0,11,100,1,0.0,0.0,0.0,0.0,1.0,4,25,3,3.0,low
8.0,7,20000,3080,1542.0,573.0,448.0,212.0,305.0,50,20,11854,4.094904673527923,medium
6.0,22,1000,47,32.0,8.0,4.0,2.0,1.0,1,41,15812,3.855173286111814,high
2.69,3,100,1,1.0,0.0,0.0,0.0,0.0,50,43,7218,4.247714048212801,high
1.67,2,100,32,13.0,6.0,4.0,5.0,4.0,2,43,185,3.967567567567568,medium
6.0,11,100,4,0.0,2.0,1.0,0.0,1.0,50,17,5264,4.032864741641338,low
8.0,7,5000,581,230.0,120.0,107.0,52.0,72.0,50,32,12574,4.002226817241928,medium
9.0,8,5000,501,217.0,96.0,102.0,42.0,44.0,50,43,11505,4.136723163841808,medium
3.0,17,5000,788,466.0,149.0,77.0,35.0,61.0,50,21,4191,4.30398472918158,high
3.0,3,100,8,4.0,1.0,1.0,0.0,2.0,3,26,1086,4.056169429097606,medium
2.71,3,100,12,8.0,2.0,1.0,0.0,1.0,2,37,576,4.114583333333333,high
1.0,8,50,4,2.0,1.0,0.0,0.0,1.0,1,39,47,4.170212765957447,medium
6.0,7,50,4,2.0,1.0,0.0,1.0,0.0,50,45,139788,4.166509285489456,medium
16.0,84,100,27,11.0,5.0,3.0,0.0,8.0,50,39,9940,4.048993963782697,medium
5.0,5,5000,669,289.0,136.0,115.0,52.0,77.0,18,48,32168,3.884543645859239,medium
11.0,10,100,26,5.0,4.0,4.0,6.0,7.0,3,49,99,3.5454545454545454,low
2.72,17,1000,116,50.0,18.0,17.0,17.0,14.0,3,43,37375,4.179424749163879,medium
7.0,7,1000,636,330.0,128.0,90.0,34.0,54.0,50,41,35358,4.018157135584592,high
3.81,4,1000,101,41.0,13.0,18.0,11.0,18.0,1,37,1012,3.983201581027668,medium
11.0,10,100,37,20.0,7.0,6.0,3.0,1.0,50,41,9703,3.9707307018447904,high
6.0,6,100,160,79.0,39.0,17.0,12.0,13.0,5,38,8776,4.153030993618961,medium
9.0,34,100,28,8.0,6.0,3.0,4.0,7.0,50,40,1472,3.5346467391304346,medium
5.0,48,100,30,15.0,5.0,8.0,1.0,1.0,50,45,43876,4.089775731607257,high
8.0,8,10000,1858,1124.0,389.0,200.0,69.0,76.0,50,41,19879,3.994718044167211,high
8.0,59,100,45,17.0,10.0,11.0,5.0,2.0,5,41,58154,3.8713588059290847,medium
13.0,34,100,54,23.0,14.0,5.0,4.0,8.0,50,41,4080,3.987990196078431,medium
11.0,47,100,23,14.0,7.0,0.0,1.0,1.0,50,40,7197,4.3609837432263445,high
15.0,13,5000,1072,467.0,220.0,163.0,73.0,149.0,50,28,24095,3.818634571487861,medium
11.0,10,100,29,17.0,2.0,6.0,1.0,3.0,50,39,24564,3.928879661292949,medium
2.81,3,100,8,2.0,4.0,0.0,0.0,2.0,1,35,126370,4.14695734747171,medium
6.0,17,5000,1650,969.0,344.0,182.0,72.0,83.0,50,44,13308,4.155996393146979,high
5.66,5,1000,217,134.0,37.0,17.0,16.0,13.0,50,35,9857,4.053971796692705,high
6.0,7,10000,1238,537.0,264.0,187.0,91.0,159.0,50,31,5993,4.055231102953446,medium
8.0,84,50000,18463,7530.0,3351.0,3057.0,1736.0,2789.0,50,36,51369,3.9682688002491777,medium
7.0,9,10000,1378,801.0,270.0,158.0,66.0,83.0,10,43,42919,4.105967054218412,high
14.0,50,100,0,0.0,0.0,0.0,0.0,0.0,8,43,22711,3.8720443837787855,high
1.84,2,100,38,16.0,6.0,8.0,4.0,4.0,50,57,484,3.9917355371900825,medium
8.0,7,1000,152,76.0,39.0,18.0,6.0,13.0,50,24,466,3.892703862660944,high
9.0,8,10000,3024,1491.0,717.0,430.0,178.0,208.0,50,38,4295,4.208614668218859,high
7.0,22,100,52,35.0,9.0,5.0,3.0,0.0,50,51,2199,4.236471123237836,high
5.0,9,100,6,5.0,0.0,1.0,0.0,0.0,50,140,2805,4.4866310160427805,high
3.72,11,1000,178,104.0,41.0,20.0,7.0,6.0,50,21,32318,4.350176372300266,high
3.81,59,5000,1444,591.0,308.0,275.0,115.0,155.0,50,41,139223,3.933581376640354,medium
4.93,5,1000,83,28.0,13.0,17.0,11.0,14.0,50,45,10600,3.8675471698113206,medium
11.0,10,10000,1479,754.0,329.0,219.0,73.0,104.0,50,45,5816,3.936382393397524,high
6.0,6,1000,895,356.0,198.0,157.0,70.0,114.0,5,39,25260,3.995605700712589,medium
16.0,14,5000,687,251.0,106.0,108.0,70.0,152.0,20,26,2363,3.853575962759205,medium
9.0,8,1000,201,114.0,36.0,22.0,9.0,20.0,50,55,5819,4.151916136793264,high
8.0,22,100,10,8.0,1.0,0.0,1.0,0.0,50,24,63,4.238095238095238,high
8.0,11,10000,1715,742.0,397.0,274.0,124.0,178.0,50,37,4907,4.240676584471164,medium
5.0,41,100,6,4.0,0.0,0.0,0.0,2.0,1,43,15348,4.013812874641647,medium
5.0,8,5000,747,270.0,138.0,157.0,64.0,118.0,1,40,5019,4.069535764096433,medium
14.0,51,1000,445,186.0,99.0,63.0,46.0,51.0,50,43,4622,4.014063176114236,medium
14.0,14,1,0,0.0,0.0,0.0,0.0,0.0,5,27,1134,3.955908289241623,high
2.8,3,100,6,1.0,1.0,3.0,0.0,1.0,10,44,4595,4.258106637649619,medium
8.0,108,10000,1559,786.0,304.0,223.0,109.0,137.0,50,41,5316,4.224604966139955,medium
9.0,8,5000,593,233.0,97.0,95.0,53.0,115.0,50,32,1821,3.9813289401427774,medium
8.0,7,10000,2069,884.0,343.0,331.0,184.0,327.0,50,38,12006,3.901216058637348,medium
16.0,88,100,9,5.0,1.0,0.0,1.0,2.0,50,32,16726,4.0444816453425805,medium
6.0,11,100,4,0.0,2.0,1.0,0.0,1.0,50,17,5264,4.032864741641338,low
7.0,6,10000,2427,1122.0,520.0,386.0,173.0,226.0,50,48,32168,3.884543645859239,medium
3.66,4,20000,5882,4130.0,994.0,409.0,148.0,201.0,50,49,100789,4.462302433797339,high
7.0,50,5000,1046,545.0,200.0,161.0,59.0,81.0,50,43,36361,3.967520145210528,high
6.0,76,1000,613,234.0,125.0,121.0,47.0,86.0,50,41,37956,4.030377278954579,medium
4.8100000000000005,5,10000,903,449.0,140.0,135.0,77.0,102.0,3,40,45964,3.998651118266469,medium
8.0,7,1000,118,46.0,20.0,20.0,13.0,19.0,50,39,612,4.109477124183006,medium
8.0,7,20000,3090,1800.0,575.0,364.0,143.0,208.0,21,41,21892,4.146857299470126,high
14.0,12,5000,1863,963.0,334.0,250.0,119.0,197.0,50,41,31916,4.105777666374232,medium
4.67,4,10000,2151,1116.0,357.0,300.0,142.0,236.0,50,138,96838,4.264658501827795,medium
1.8,2,1000,15,7.0,4.0,4.0,0.0,0.0,1,41,50864,4.079643755898081,high
5.9,5,5000,425,158.0,75.0,79.0,46.0,67.0,50,58,6357,4.254207959729432,medium
5.0,5,1000,377,293.0,52.0,19.0,6.0,7.0,31,35,2904,4.422520661157025,high
12.0,11,20000,5351,2940.0,1130.0,712.0,295.0,274.0,50,36,30892,4.111647028356856,high
5.0,5,20000,7753,4166.0,1546.0,1044.0,438.0,559.0,50,32,43676,4.283611136550967,high
14.0,43,1000,167,93.0,32.0,18.0,5.0,19.0,50,43,22711,3.8720443837787855,high
12.0,76,20000,2477,1312.0,611.0,337.0,88.0,129.0,50,38,151914,4.127921060600077,high
13.0,11,100,9,5.0,0.0,0.0,0.0,4.0,50,41,111,3.8018018018018016,medium
6.0,6,10000,661,337.0,124.0,98.0,38.0,64.0,50,35,14095,4.089677190493083,medium
9.0,51,5000,283,173.0,46.0,18.0,15.0,31.0,50,43,80093,4.006692220293909,high
15.0,13,20000,3845,2458.0,726.0,355.0,134.0,172.0,50,10,18910,4.387414066631412,high
8.0,10,100,6,3.0,0.0,1.0,1.0,1.0,5,20,117,3.786324786324786,medium
7.0,7,1000,214,87.0,36.0,49.0,17.0,25.0,7,41,3592,4.062360801781737,medium
8.0,7,5000,219,117.0,42.0,23.0,15.0,22.0,17,23,12309,4.045170200666179,medium
2.0,2,100,9,1.0,2.0,0.0,3.0,3.0,50,42,26951,4.035360468999295,low
8.0,11,1000,153,72.0,30.0,23.0,10.0,18.0,50,43,2992,4.260026737967914,medium
11.0,49,100,26,12.0,4.0,3.0,5.0,2.0,25,43,1160,4.143965517241379,medium
8.0,7,1000,558,204.0,110.0,99.0,49.0,96.0,4,139,8352,4.216954022988506,medium
2.69,3,1000,74,30.0,12.0,5.0,6.0,21.0,50,127,193,3.9585492227979273,medium
6.0,29,5000,615,309.0,86.0,60.0,55.0,105.0,7,42,1998,4.069069069069069,medium
8.0,7,1000,118,46.0,20.0,20.0,13.0,19.0,50,39,612,4.109477124183006,medium
5.83,64,100,52,17.0,8.0,9.0,4.0,14.0,50,9,4943,4.118349180659519,medium
11.0,17,100,3,2.0,1.0,0.0,0.0,0.0,50,14,1279,3.707584050039093,high
11.0,10,1000,101,55.0,29.0,14.0,2.0,1.0,50,40,32715,4.165000764175455,high
14.0,12,1000,511,211.0,107.0,89.0,39.0,65.0,29,27,47356,4.05688825069685,medium
27.0,23,50,12,7.0,2.0,2.0,1.0,0.0,50,26,399,3.93734335839599,high
4.0,4,10,0,0.0,0.0,0.0,0.0,0.0,50,58,6357,4.254207959729432,high
16.0,14,10000,3079,1311.0,663.0,461.0,291.0,353.0,50,46,78616,4.310432990739798,medium
11.0,18,20000,5759,3125.0,1205.0,838.0,305.0,286.0,50,46,320031,4.2188662973274464,high
8.0,30,20000,5756,2107.0,1226.0,1189.0,553.0,681.0,50,42,73701,4.105127474525448,medium
5.77,9,100,62,16.0,8.0,13.0,4.0,21.0,50,43,2044,4.00293542074364,low
11.0,12,10000,666,360.0,100.0,91.0,47.0,68.0,50,23,9325,4.1224664879356565,medium
9.0,8,1000,489,204.0,100.0,84.0,44.0,57.0,5,38,40245,3.997589762703442,medium
12.0,11,1000,841,418.0,166.0,119.0,63.0,75.0,50,17,5264,4.032864741641338,medium
5.87,11,1000,209,100.0,41.0,34.0,17.0,17.0,6,29,6187,4.391304347826087,medium
7.0,84,100,46,18.0,7.0,13.0,5.0,3.0,27,38,263,3.779467680608365,medium
8.0,7,1000,200,102.0,35.0,35.0,11.0,17.0,50,14,5175,3.870917874396136,medium
7.0,6,1000,107,66.0,13.0,18.0,3.0,7.0,3,26,247,3.94331983805668,high
8.0,7,100,6,3.0,1.0,1.0,0.0,1.0,5,23,211,3.5450236966824646,medium
9.0,8,5000,1120,698.0,205.0,108.0,47.0,62.0,50,39,24564,3.928879661292949,high
8.0,7,1000,62,24.0,11.0,7.0,6.0,14.0,50,14,738,3.829268292682927,medium
2.71,6,100,20,6.0,5.0,4.0,1.0,4.0,2,31,3762,3.7974481658692185,medium
12.0,87,10000,2404,1324.0,488.0,294.0,122.0,176.0,15,40,90105,4.201298485100716,high
13.0,72,1000,326,161.0,71.0,51.0,17.0,26.0,50,48,1370,4.420437956204379,medium
3.0,3,5000,1166,334.0,211.0,233.0,131.0,257.0,50,32,13884,4.222846441947565,medium
7.0,6,100,18,7.0,3.0,5.0,1.0,2.0,44,23,12309,4.045170200666179,medium
5.0,5,5000,1185,360.0,190.0,231.0,137.0,267.0,10,48,32168,3.884543645859239,medium
12.0,11,5000,781,301.0,173.0,148.0,72.0,87.0,50,139,779,3.776636713735559,medium
8.0,7,50,8,4.0,2.0,1.0,0.0,1.0,50,36,2283,4.127901883486641,medium
7.0,6,1000,129,64.0,21.0,28.0,9.0,7.0,50,27,794,4.277078085642318,medium
9.0,76,20000,7088,2635.0,1394.0,1315.0,715.0,1029.0,50,36,51369,3.9682688002491777,medium
13.0,11,10000,2901,1573.0,606.0,399.0,135.0,188.0,50,36,14502,4.147841677010067,high
16.0,14,100,82,43.0,18.0,11.0,2.0,8.0,50,36,514,4.217898832684825,high
7.0,25,5000,774,258.0,176.0,147.0,81.0,112.0,2,27,11680,4.192893835616438,medium
3.87,4,1000,62,28.0,11.0,7.0,7.0,9.0,1,40,265,3.626415094339624,medium
4.93,6,100,47,22.0,7.0,8.0,5.0,5.0,1,41,17752,3.8996732762505633,medium
15.0,92,100,74,26.0,15.0,15.0,7.0,11.0,50,38,151914,4.127921060600077,medium
5.91,5,1000,414,156.0,58.0,72.0,45.0,83.0,50,36,12134,3.86690291742212,medium
3.0,8,100,57,25.0,10.0,13.0,3.0,6.0,1,41,4080,3.987990196078431,medium
11.0,134,100,28,7.0,11.0,4.0,2.0,4.0,50,46,1926,4.071651090342679,medium
8.0,7,20000,3127,1919.0,580.0,304.0,128.0,196.0,50,44,16803,4.155031839552461,high
6.0,9,10000,1367,722.0,293.0,185.0,77.0,90.0,50,41,5316,4.224604966139955,high
2.0,56,100,28,11.0,3.0,1.0,3.0,10.0,2,26,4435,3.696054114994363,medium
5.0,19,100,59,24.0,15.0,8.0,3.0,9.0,15,11,210,3.961904761904762,medium
13.0,11,100,2,0.0,1.0,0.0,0.0,1.0,36,29,31,3.774193548387097,low
7.0,6,100,14,8.0,3.0,1.0,0.0,2.0,50,41,7023,4.235939057382885,high
